text,label,score,source_url,char_len,word_len
"Subscribe to HMF Emails Limited space remains in the UConn Health Half Marathon, 10K & 5K – Sign Up Now! Search for: Search HMF Events Volunteer Sponsorship Support Hub Shop About HMF #Run Hartford Saturday, October 11, 2025 /// 8am Perks & Promos Kick-start weekend vibes with the return of Thursday evening happy hour running! 13.1 in June + 26.2 in October = CT Double challenge Train with what’s on course, FREE sample pack of UCAN Used for the like, share, comment, and reaction icons HMF Events (Hartford Marathon Foundation) 6 hours ago Marc David has run every single day for more than 40 years! The Addicted Runner author is a special guest this weekend - Marc is volunteering to collect non-perishable food donations for our HMF Can drive, in partnership with Stop & Shop. Please help us stock the food pantry at Hartford Public High School, monetary donations also accepted. 50% of every book sold will be donated to the cause, come say hello when picking up your packet on Thursday at Fleet Feet West Hartford or on race morning at the UConn Health Half Marathon, 10K & 5K. ... See More See Less View on Facebook · Share Share on Facebook Share on Twitter Share on Linked In Share by Email View Comments Likes: 3 Shares: 1 Comments: 0 Comment on Facebook HMF Events (Hartford Marathon Foundation) 1 day ago We've definitely got some Middletown friends putting the work in to conquer streets on day one of We Run CT! Join the effort - register through the link below and follow the directions for CityStrides to reflect the streets, cities and miles from your app.  It's $10 to cover the technology and provide a donation to Connecticut Foodshare to help alleviate food insecurity from one end of the state to the other. Let's go! www.hartfordmarathon.com/we-run-ct/ ... See More See Less View on Facebook · Share Share on Facebook Share on Twitter Share on Linked In Share by Email View Comments Likes: 18 Shares: 3 Comments: 2 Comment on Facebook Thanks for the support! 👏 Iykyk who that is View more comments HMF Events (Hartford Marathon Foundation) 4 days ago Join the community to see how many streets in Connecticut we can run next week! Using CityStrides mapping technology synched with your running app or device, we'll be able to follow progress - there are 59,109 streets in the state, how many can we conquer? The $10 registration fee covers the technology and provides a donation to Connecticut Foodshare to support a shared mission to alleviate food insecurity from one end of Connecticut to the other. Get the details and sign up today! ... See More See Less WE RUN CT www.hartfordmarathon.com Whether as a team or taking it on solo, participants in the 12Ks of Christmas can decide their goal and keep motivated through the holiday season! View on Facebook · Share Share on Facebook Share on Twitter Share on Linked In Share by Email View Comments Likes: 6 Shares: 0 Comments: 1 Comment on Facebook 🙌 View more comments HMF Events (Hartford Marathon Foundation) 4 days ago UPDATE: UConn Health 10K and 5K are at capacity, registration is closed. We have limited capacity in the half marathon and welcome volunteers! Run with us and volunteer before or after your race, or bring along friends/family to join you as volunteers. Reminder that pace teams are available for the half, a free service supported by Fleet Feet West Hartford . Learn more/sign up at www.hartfordmarathon.com/uconn-health-half-marathon-10k-5k/ ... See More See Less View on Facebook · Share Share on Facebook Share on Twitter Share on Linked In Share by Email View Comments Likes: 38 Shares: 2 Comments: 1 Comment on Facebook Ill only do the half if Karol Szoch paces again… View more comments HMF Events (Hartford Marathon Foundation) 5 days ago Today's FitKids in School celebrations came with more than just the final mile run, our incredible partners made it a memorable day! Some fun candid moments included mini DJ session with Powerstation Events DJ Trevor, who was keeping energy high for students to dance post-race. A hydration cheers thanks to Coca-Cola Beverages Northeast . Healthy re-fueling with Garelick Farms , Uncle Crumbles and LesserEvil Snacks - with a bonus popcorn toss! ... See More See Less +2 View on Facebook · Share Share on Facebook Share on Twitter Share on Linked In Share by Email View Comments Likes: 23 Shares: 3 Comments: 0 Comment on Facebook Load more UPCOMING EVENTS June 2-8 We Run CT Info/Register June 7 UConn Health Half Marathon, 10K & 5K Info/Register June 15 L+M Hospital Summer Stride 5K & 10K Info/Register RACE REWIND May 18 Mystic Half Marathon & 10K Results May 10 CT RACE IN THE PARK Results May 4 Burlington to Collinsville Classic 10K Results The Hartford Marathon Foundation is a non-profit that produces road races in communities across Connecticut, Rhode Island and Massachusetts. HMF Events include 5K, 10K, 10 Mile, half marathon and marathon running events, in addition to triathlon events and a trail race. In addition to the Eversource Hartford Marathon and Half Marathon, which takes place annually in October, the HMF Events calendar includes more than 30 races welcoming runners and walkers of all experiences and ages, from competitive athletes to participants looking for new fitness challenges. Copyright © 2025 Hartford Marathon Foundation | 860-652-8866",EVENT,3,https://www.hartfordmarathon.com/,5321,896
"HMF Events (Hartford Marathon Foundation) 6 hours ago Marc David has run every single day for more than 40 years! The Addicted Runner author is a special guest this weekend - Marc is volunteering to collect non-perishable food donations for our HMF Can drive, in partnership with Stop & Shop. Please help us stock the food pantry at Hartford Public High School, monetary donations also accepted. 50% of every book sold will be donated to the cause, come say hello when picking up your packet on Thursday at Fleet Feet West Hartford or on race morning at the UConn Health Half Marathon, 10K & 5K. ... See More See Less View on Facebook · Share Share on Facebook Share on Twitter Share on Linked In Share by Email View Comments Likes: 3 Shares: 1 Comments: 0 Comment on Facebook",EVENT,0,https://www.hartfordmarathon.com/,776,139
"HMF Events (Hartford Marathon Foundation) 1 day ago We've definitely got some Middletown friends putting the work in to conquer streets on day one of We Run CT! Join the effort - register through the link below and follow the directions for CityStrides to reflect the streets, cities and miles from your app.  It's $10 to cover the technology and provide a donation to Connecticut Foodshare to help alleviate food insecurity from one end of the state to the other. Let's go! www.hartfordmarathon.com/we-run-ct/ ... See More See Less View on Facebook · Share Share on Facebook Share on Twitter Share on Linked In Share by Email View Comments Likes: 18 Shares: 3 Comments: 2 Comment on Facebook Thanks for the support! 👏 Iykyk who that is View more comments",EVENT,0,https://www.hartfordmarathon.com/,755,129
"HMF Events (Hartford Marathon Foundation) 4 days ago Join the community to see how many streets in Connecticut we can run next week! Using CityStrides mapping technology synched with your running app or device, we'll be able to follow progress - there are 59,109 streets in the state, how many can we conquer? The $10 registration fee covers the technology and provides a donation to Connecticut Foodshare to support a shared mission to alleviate food insecurity from one end of Connecticut to the other. Get the details and sign up today! ... See More See Less WE RUN CT www.hartfordmarathon.com Whether as a team or taking it on solo, participants in the 12Ks of Christmas can decide their goal and keep motivated through the holiday season! View on Facebook · Share Share on Facebook Share on Twitter Share on Linked In Share by Email View Comments Likes: 6 Shares: 0 Comments: 1 Comment on Facebook 🙌 View more comments",EVENT,0,https://www.hartfordmarathon.com/,923,159
"HMF Events (Hartford Marathon Foundation) 4 days ago UPDATE: UConn Health 10K and 5K are at capacity, registration is closed. We have limited capacity in the half marathon and welcome volunteers! Run with us and volunteer before or after your race, or bring along friends/family to join you as volunteers. Reminder that pace teams are available for the half, a free service supported by Fleet Feet West Hartford . Learn more/sign up at www.hartfordmarathon.com/uconn-health-half-marathon-10k-5k/ ... See More See Less View on Facebook · Share Share on Facebook Share on Twitter Share on Linked In Share by Email View Comments Likes: 38 Shares: 2 Comments: 1 Comment on Facebook Ill only do the half if Karol Szoch paces again… View more comments",EVENT,0,https://www.hartfordmarathon.com/,745,121
"HMF Events (Hartford Marathon Foundation) 5 days ago Today's FitKids in School celebrations came with more than just the final mile run, our incredible partners made it a memorable day! Some fun candid moments included mini DJ session with Powerstation Events DJ Trevor, who was keeping energy high for students to dance post-race. A hydration cheers thanks to Coca-Cola Beverages Northeast . Healthy re-fueling with Garelick Farms , Uncle Crumbles and LesserEvil Snacks - with a bonus popcorn toss! ... See More See Less +2 View on Facebook · Share Share on Facebook Share on Twitter Share on Linked In Share by Email View Comments Likes: 23 Shares: 3 Comments: 0 Comment on Facebook",EVENT,1,https://www.hartfordmarathon.com/,684,114
"June 7 UConn Health Half Marathon, 10K & 5K Info/Register",EVENT,1,https://www.hartfordmarathon.com/,57,10
June 15 L+M Hospital Summer Stride 5K & 10K Info/Register,EVENT,1,https://www.hartfordmarathon.com/,57,10
"Subscribe to HMF Emails Search for: Search HMF Events Volunteer Sponsorship Support Hub Shop About HMF Main Races 5K HMF FitKids Run Virtual 5K Challenges Registration Info Volunteers Sponsorship Race Day Run for Good Results Saturday - March 8, 2025 O'SHENANIGANS 5K Results Start Times Lucky Challenge SPONSORSHIP SUPPORTING PARTNERS ANNUAL PARTNER Official Airline Partner OFFICIAL NUTRITION PARTNER PACE TEAM PARTNER Training App Partner HMF Multi Sport Series Partners To partner with us in supporting a healthy community, please contact: Deb Morton , Manager of Strategic Partnerships, (860) 652-8866 x118, deb@hartfordmarathon.com or Sarah Roberson , HMF Partnership Representative, (860) 558-7380, sroberson@outofhomenetwork.net or Genevieve Lattimer , Strategic Partnership Administrator, (860) 652-8866 x115, genevieve@hartfordmarathon.com The Hartford Marathon Foundation is a non-profit that produces road races in communities across Connecticut, Rhode Island and Massachusetts. HMF Events include 5K, 10K, 10 Mile, half marathon and marathon running events, in addition to triathlon events and a trail race. In addition to the Eversource Hartford Marathon and Half Marathon, which takes place annually in October, the HMF Events calendar includes more than 30 races welcoming runners and walkers of all experiences and ages, from competitive athletes to participants looking for new fitness challenges. Copyright © 2025 Hartford Marathon Foundation | 860-652-8866",EVENT,2,https://www.hartfordmarathon.com/oshenanigans-5k/sponsorship/,1476,205
"Subscribe to HMF Emails Search for: Search HMF Events Volunteer Sponsorship Support Hub Shop About HMF Main HMF FitKids HMF FitKids in School Junior Team HMF High School Program Donate Now HIGH SCHOOL PROGRAM The HMF High School Program is an initiative to support high school running programs and coaches in underserved communities with training resources for coaches, race entries for students and funding to support the purchase of shoes, transportation to events and an annual field trip to inspire a love of running for youth to reap health and wellness benefits in their future. This program is established through the generosity of Dr. Susan Beris, a Southbury pediatrician. In the fall of 2024, the Hartford Marathon Foundation sponsored two high school cross-country teams. Learn about the impact of the $2,500 stipends for student-athletes at Maloney High School in Meriden and Windham High School in Willimantic HERE To read a story about how the Hartford Marathon Foundation supported the Bulkeley High School Cross Country Team in the spring of 2024, please click here . If you would like to support the HMF High School Program please contact HMF Susie Beris, MD Youth Program Manager, Christy Miller . The Hartford Marathon Foundation is a non-profit that produces road races in communities across Connecticut, Rhode Island and Massachusetts. HMF Events include 5K, 10K, 10 Mile, half marathon and marathon running events, in addition to triathlon events and a trail race. In addition to the Eversource Hartford Marathon and Half Marathon, which takes place annually in October, the HMF Events calendar includes more than 30 races welcoming runners and walkers of all experiences and ages, from competitive athletes to participants looking for new fitness challenges. Copyright © 2025 Hartford Marathon Foundation | 860-652-8866",EVENT,1,https://www.hartfordmarathon.com/susie-beris-md-youth-running-program/high-school-program/,1842,290
"Subscribe to HMF Emails Search for: Search HMF Events Volunteer Sponsorship Support Hub Shop About HMF Main HMF FitKids HMF FitKids in School Junior Team HMF High School Program Donate Now Susie Beris, MD Youth Running Program HMF greatly expanded its platform of youth running programs in 2022 under the umbrella of the Susie Beris, MD Youth Running Program. With a mission to build lifelong runners, the expanded program encompasses the existing HMF FitKids offerings with additional resources and opportunities in Connecticut, Rhode Island and Massachusetts. Want to share the love of running with kids? Please consider a donation. DONATE NOW HMF FitKids Ages 2-11 MORE INFORMATION HMF FitKids in School Grades 4-8 MORE INFORMATION Junior Team HMF Grades 6-8 MORE INFORMATION High School Program Grades 9-12 MORE INFORMATION The Hartford Marathon Foundation is a non-profit that produces road races in communities across Connecticut, Rhode Island and Massachusetts. HMF Events include 5K, 10K, 10 Mile, half marathon and marathon running events, in addition to triathlon events and a trail race. In addition to the Eversource Hartford Marathon and Half Marathon, which takes place annually in October, the HMF Events calendar includes more than 30 races welcoming runners and walkers of all experiences and ages, from competitive athletes to participants looking for new fitness challenges. Copyright © 2025 Hartford Marathon Foundation | 860-652-8866",EVENT,1,https://www.hartfordmarathon.com/?page_id=21906,1454,222
